data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-12-18 00:50:06.813990;1807;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Betty Miguel;feminino;cartão de crédito
2025-12-18 21:11:06.912007;1808;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Charles Williams;masculino;cartão de crédito
2025-12-18 21:41:07.463168;1809;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;John Rhymer;masculino;pix
2025-12-18 21:54:04.480326;1810;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Toni Craft;feminino;dinheiro
2025-12-18 22:06:06.518162;1811;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Tammy Jeffries;feminino;boleto
2025-12-19 00:33:07.512912;1812;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Lawrence Yates;masculino;dinheiro
2025-12-19 00:55:06.840340;1813;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Michael Hoban;masculino;pix
2025-12-19 02:20:05.233819;1814;Florianópolis;Lucas Pereira;Smartwatch Garmin;Jim Thompson;masculino;dinheiro
2025-12-19 17:24:04.309118;1815;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Ludie Nguyen;feminino;pix
2025-12-19 17:30:07.262225;1816;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Christine Ahmed;feminino;boleto
2025-12-19 17:35:04.785630;1817;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Felipe Chernoff;masculino;dinheiro
2025-12-19 23:06:05.701151;1818;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Vickie Castro;feminino;dinheiro
2025-12-19 23:27:07.671297;1819;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Miguel Scott;masculino;boleto
2025-12-20 02:11:04.027173;1820;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Cortez Hilchey;masculino;pix
2025-12-20 02:56:07.075635;1821;Florianópolis;Lucas Pereira;Smartwatch Garmin;Ryan Collins;masculino;boleto
2025-12-20 18:25:03.903861;1822;Florianópolis;Lucas Pereira;Tablet Apple iPad;Rosemary Leslie;feminino;cartão de crédito
2025-12-20 18:52:03.382407;1823;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Ilse Jones;feminino;boleto
2025-12-20 23:19:05.873734;1824;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Debra Turbeville;feminino;dinheiro
2025-12-21 02:04:04.387595;1825;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Robert Jeschke;masculino;boleto
2025-12-21 03:18:03.420074;1826;Florianópolis;Gabriela Santos;Smartwatch Garmin;Kelly Eddy;feminino;dinheiro
2025-12-21 18:02:03.509863;1827;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Carol Behel;feminino;pix
2025-12-21 18:55:06.061617;1828;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Steven Leblanc;masculino;cartão de crédito
2025-12-21 19:09:07.292277;1829;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Brenda Jacquez;feminino;pix
2025-12-21 20:41:07.394335;1830;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Martha Flores;feminino;dinheiro
2025-12-21 20:43:03.720692;1831;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Ciera Kittelson;feminino;cartão de crédito
2025-12-21 21:38:06.824923;1832;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;William Cash;masculino;pix
2025-12-21 22:08:07.535357;1833;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Cynthia Balk;feminino;boleto
2025-12-22 17:18:07.532766;1834;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Nicholas Winkelman;masculino;cartão de crédito
2025-12-22 20:54:06.771957;1835;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Patricia Restivo;feminino;dinheiro
2025-12-22 22:33:03.463945;1836;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Joel Fletcher;masculino;dinheiro
2025-12-23 00:48:03.601532;1837;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Stanley Garcia;masculino;cartão de crédito
2025-12-23 01:25:06.194700;1838;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Kenneth Francis;masculino;pix
2025-12-23 02:01:04.266541;1839;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Adrian Kirk;masculino;pix
2025-12-23 02:04:05.351867;1840;Florianópolis;Lucas Pereira;Smartwatch Garmin;William Stockton;masculino;boleto
2025-12-23 02:31:03.592384;1841;Florianópolis;Gabriela Santos;Smartwatch Garmin;Eric Britt;masculino;dinheiro
2025-12-23 18:45:05.201100;1842;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Marion Brown;feminino;dinheiro
2025-12-23 22:09:05.081231;1843;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Donald Dortch;masculino;pix
2025-12-23 23:15:03.648424;1844;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Greta Lane;feminino;dinheiro
2025-12-24 17:40:04.307996;1845;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Deandrea Weiss;feminino;pix
2025-12-24 22:21:05.953213;1846;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Betty Podmore;feminino;boleto
2025-12-25 00:56:07.588930;1847;São Paulo;Ana Oliveira;Tablet Apple iPad;Gina Pan;feminino;dinheiro
2025-12-25 04:05:05.303024;1848;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Charlotte Gerena;feminino;boleto
2025-12-25 18:11:06.913374;1849;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Cory Grothe;masculino;pix
2025-12-25 18:46:05.531932;1850;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Robert Tiburcio;masculino;boleto
2025-12-25 19:26:04.047024;1851;São Paulo;Lucas Pereira;Tablet Apple iPad;Donald Perez;masculino;cartão de crédito
2025-12-27 00:33:07.260299;1852;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Tonya Flores;feminino;cartão de crédito
2025-12-27 03:00:05.680064;1853;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Karen Ali;feminino;boleto
2025-12-27 19:59:06.210218;1854;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Robert Miga;masculino;boleto
2025-12-27 20:44:05.808888;1855;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Michael Rivera;masculino;dinheiro
2025-12-27 21:34:05.469820;1856;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Patricia Meyers;feminino;dinheiro
2025-12-27 22:07:05.730214;1857;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Logan Brown;masculino;boleto
2025-12-27 22:10:03.998989;1858;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Bobby Molina;masculino;cartão de crédito
2025-12-28 02:47:06.655773;1859;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Susan Payton;feminino;pix
2025-12-28 03:21:04.138569;1860;São Paulo;Ana Oliveira;Tablet Apple iPad;Aida Chester;feminino;cartão de crédito
2025-12-28 22:20:06.662599;1861;São Paulo;Ana Oliveira;Smartwatch Garmin;Mary Wiant;feminino;dinheiro
2025-12-28 22:25:06.956019;1862;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Kelly Johnson;feminino;pix
2025-12-28 22:55:05.154035;1863;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Mark Gatewood;masculino;dinheiro
2025-12-28 23:07:03.777726;1864;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;John Fonte;masculino;dinheiro
2025-12-28 23:58:06.874004;1865;São Paulo;Lucas Pereira;Smartwatch Garmin;Dolores Foree;feminino;pix
2025-12-29 00:29:04.198629;1866;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Michael Kinkel;masculino;dinheiro
2025-12-29 17:29:03.346402;1867;Florianópolis;Lucas Pereira;Smartwatch Garmin;Thomas Stcharles;masculino;cartão de crédito
2025-12-29 19:03:06.353060;1868;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Ryan Salo;masculino;cartão de crédito
2025-12-29 20:12:06.480857;1869;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Edward Hartman;masculino;dinheiro
2025-12-30 01:31:04.362355;1870;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Dominique Lopez;feminino;pix
2025-12-30 02:05:03.924449;1871;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Richard Hunt;masculino;cartão de crédito
2025-12-30 17:37:04.739724;1872;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Martha Villalobos;feminino;pix
2025-12-30 19:05:05.702098;1873;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;John Dickerson;masculino;dinheiro
2025-12-30 19:19:04.889379;1874;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Thomas Waddell;masculino;cartão de crédito
2025-12-30 22:33:05.831002;1875;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Humberto Dean;masculino;pix
2025-12-30 22:44:04.704057;1876;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Evelyn Gochenour;feminino;pix
2025-12-31 18:57:05.284677;1877;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;James Danson;masculino;dinheiro
2025-12-31 19:31:06.796555;1878;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;James Ausdemore;masculino;boleto
2025-12-31 21:19:07.047928;1879;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Bill Albert;masculino;pix
2025-12-31 21:27:04.922421;1880;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Patricia Rivera;feminino;boleto
2026-01-01 21:08:06.511350;1881;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Elvira Groves;feminino;dinheiro
2026-01-02 03:02:03.756660;1882;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Andrea Roswick;feminino;pix
2026-01-02 18:17:04.011175;1883;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Tamara Aldape;feminino;boleto
2026-01-02 21:49:07.494516;1884;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Donna Cogliano;feminino;pix
2026-01-03 02:52:06.608029;1885;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;Timothy Zachery;masculino;boleto
2026-01-03 03:30:05.324176;1886;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Nancy Burmeister;feminino;dinheiro
2026-01-03 17:46:05.396595;1887;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Wilbur Hull;masculino;pix
2026-01-03 19:01:06.954756;1888;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Herbert Riley;masculino;cartão de crédito
2026-01-03 19:50:05.877209;1889;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Elizabeth Ellis;feminino;boleto
2026-01-03 22:59:04.890137;1890;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Wallace Karam;masculino;cartão de crédito
2026-01-04 01:57:06.247322;1891;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Lester Groce;masculino;dinheiro
2026-01-04 04:00:03.940949;1892;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Ashley Munson;feminino;boleto
2026-01-04 20:43:07.052503;1893;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Albert Moss;masculino;boleto
2026-01-05 17:42:06.629371;1894;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Beverly Hodson;feminino;dinheiro
2026-01-05 17:49:06.631238;1895;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Daniel Davis;masculino;dinheiro
2026-01-05 17:53:05.233964;1896;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Dee Louis;feminino;pix
2026-01-05 18:40:05.716665;1897;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Annie Lee;feminino;dinheiro
2026-01-05 19:40:04.920054;1898;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Sierra Urias;feminino;cartão de crédito
2026-01-05 20:41:03.609231;1899;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Diane Martinez;feminino;boleto
2026-01-05 20:54:05.639054;1900;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;James Platt;masculino;pix
2026-01-06 00:46:07.224814;1901;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Helene Robertson;feminino;cartão de crédito
2026-01-06 01:18:04.624929;1902;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;June Ungaro;feminino;boleto
2026-01-06 01:21:04.406854;1903;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Peter Stelle;masculino;cartão de crédito
2026-01-06 18:06:03.726355;1904;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Martin Cutrona;masculino;dinheiro
2026-01-06 18:48:05.681747;1905;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Brett Campos;masculino;cartão de crédito
2026-01-06 20:28:06.907006;1906;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Elia Andrzejewski;feminino;dinheiro
2026-01-06 20:30:07.259598;1907;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Delores Gardner;feminino;cartão de crédito
2026-01-06 22:18:07.445503;1908;Florianópolis;Lucas Pereira;Tablet Apple iPad;Jaime Puffer;masculino;boleto
2026-01-06 22:32:03.958249;1909;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Anne Cassidy;feminino;pix
2026-01-06 22:45:03.374579;1910;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Jose Walker;masculino;boleto
2026-01-07 02:20:06.662062;1911;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Shirley Lam;feminino;dinheiro
2026-01-07 03:43:05.682842;1912;São Paulo;Ana Oliveira;Smartwatch Garmin;Benjamin Galinis;masculino;dinheiro
2026-01-07 17:59:07.601542;1913;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Gayla Martinez;feminino;pix
2026-01-07 21:21:04.364585;1914;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Garrett Visser;masculino;pix
2026-01-07 23:11:06.481991;1915;São Paulo;Lucas Pereira;Smartwatch Garmin;Judith Bell;feminino;pix
2026-01-08 02:37:03.963417;1916;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Joseph Dowdy;masculino;cartão de crédito
2026-01-08 04:04:04.723557;1917;São Paulo;Lucas Pereira;Tablet Apple iPad;Krista Parker;feminino;dinheiro
2026-01-08 18:24:05.053900;1918;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Debora Alexander;feminino;boleto
2026-01-08 19:00:04.916435;1919;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Jeffrey Singer;masculino;dinheiro
2026-01-08 22:29:04.184724;1920;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Shawn Fouse;masculino;dinheiro
2026-01-08 23:31:03.634012;1921;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Odessa Truitt;feminino;boleto
2026-01-08 23:48:04.502333;1922;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;John Horace;masculino;dinheiro
2026-01-09 00:57:06.584770;1923;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Elizabeth Andersen;feminino;boleto
2026-01-09 01:08:04.067427;1924;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Ellen Laing;feminino;pix
2026-01-09 01:47:04.134586;1925;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Edgar Sandoval;masculino;cartão de crédito
2026-01-09 02:01:06.577659;1926;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Walter White;masculino;pix
2026-01-09 17:58:05.884199;1927;São Paulo;Lucas Pereira;Tablet Apple iPad;Jesse Durham;masculino;pix
2026-01-10 03:56:06.378663;1928;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Ellen Reed;feminino;boleto
2026-01-10 18:49:07.510851;1929;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Ashley Lugo;feminino;cartão de crédito
2026-01-10 21:40:05.281968;1930;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Karen Jamieson;feminino;cartão de crédito
2026-01-11 03:18:03.979860;1931;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Richard Torres;masculino;cartão de crédito
2026-01-11 03:18:05.083314;1932;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Amanda Mcdaniel;feminino;cartão de crédito
2026-01-11 03:31:06.193967;1933;Florianópolis;Gabriela Santos;Smartwatch Garmin;Jennifer Fischer;feminino;cartão de crédito
2026-01-11 04:04:04.311028;1934;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Madelyn Smith;feminino;cartão de crédito
2026-01-11 19:38:03.548063;1935;Florianópolis;Lucas Pereira;Tablet Apple iPad;Maurice Whittemore;masculino;cartão de crédito
2026-01-12 01:45:06.305299;1936;Florianópolis;Lucas Pereira;Tablet Apple iPad;Ethel Bodily;feminino;dinheiro
2026-01-12 03:37:05.451431;1937;São Paulo;Ana Oliveira;Smartwatch Garmin;Meredith Rogers;feminino;pix
2026-01-12 04:13:05.730448;1938;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Raymond Croteau;masculino;cartão de crédito
2026-01-12 19:32:04.063207;1939;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Gisela Brunner;feminino;cartão de crédito
2026-01-12 21:18:06.750441;1940;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Darcey Thomas;feminino;dinheiro
2026-01-13 00:13:07.601001;1941;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Donna Chavez;feminino;pix
2026-01-13 00:21:04.681550;1942;Florianópolis;Lucas Pereira;Smartwatch Garmin;Sandra Veshedsky;feminino;pix
2026-01-13 01:15:03.448895;1943;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Donald Peed;masculino;cartão de crédito
2026-01-13 01:53:05.155100;1944;Florianópolis;Lucas Pereira;Smartphone Samsung Galaxy;Pat Kellum;masculino;cartão de crédito
2026-01-13 04:18:03.985968;1945;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;John Haugen;masculino;pix
2026-01-13 21:57:03.644823;1946;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Keely Walker;feminino;dinheiro
2026-01-13 22:06:04.064159;1947;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Ronnie Easterwood;masculino;pix
2026-01-13 23:19:06.324826;1948;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Ralph Alvarado;masculino;cartão de crédito
2026-01-14 01:49:06.512550;1949;Florianópolis;Gabriela Santos;Tablet Apple iPad;Albert Cabaniss;masculino;cartão de crédito
2026-01-14 03:52:03.607873;1950;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Dennis Patrick;masculino;boleto
2026-01-14 17:20:05.352454;1951;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Tomas Vasallo;masculino;dinheiro
2026-01-14 18:51:06.325291;1952;São Paulo;Lucas Pereira;Smartwatch Garmin;Emma Miller;feminino;pix
2026-01-14 21:35:07.532420;1953;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Jacqueline Keith;feminino;cartão de crédito
2026-01-15 03:20:06.118265;1954;Florianópolis;Lucas Pereira;Tablet Apple iPad;Nelson Risher;masculino;dinheiro
2026-01-15 19:51:07.112039;1955;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;John Schein;masculino;dinheiro
2026-01-15 20:27:04.913732;1956;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;James Macias;masculino;cartão de crédito
2026-01-15 20:52:05.831450;1957;Florianópolis;Gabriela Santos;Smartwatch Garmin;Donald Selkirk;masculino;cartão de crédito
2026-01-15 21:35:04.699692;1958;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Bertha Ruiz;feminino;pix
2026-01-16 01:59:03.980212;1959;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Earl Trammell;masculino;pix
2026-01-16 02:46:06.614559;1960;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Kevin Glen;masculino;cartão de crédito
2026-01-17 00:16:07.099887;1961;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Patricia Netzer;feminino;dinheiro
2026-01-17 01:21:03.601893;1962;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Ricky Walsh;masculino;boleto
2026-01-17 01:32:05.759349;1963;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Edward Velasco;masculino;boleto
2026-01-17 03:04:06.355531;1964;São Paulo;Lucas Pereira;Smartwatch Garmin;Amy Rankin;feminino;dinheiro
2026-01-17 03:56:06.729072;1965;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Doug Tully;masculino;cartão de crédito
2026-01-17 18:53:05.868748;1966;Florianópolis;Lucas Pereira;Tablet Apple iPad;James Ritter;masculino;cartão de crédito
2026-01-17 21:18:06.333640;1967;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Carlos Guerrero;masculino;boleto
2026-01-17 23:28:05.118595;1968;São Paulo;Lucas Pereira;Tablet Apple iPad;Zona Mcfall;feminino;pix
2026-01-18 01:36:04.933877;1969;São Paulo;Ana Oliveira;Smartwatch Garmin;Olive Napier;feminino;cartão de crédito
2026-01-18 22:11:04.004466;1970;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Ian Bradshaw;masculino;dinheiro
2026-01-19 01:59:04.265477;1971;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Raymond Espinal;masculino;pix
2026-01-19 03:38:05.437107;1972;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Katherine Torres;feminino;cartão de crédito
2026-01-19 03:38:07.541916;1973;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Cathy Transou;feminino;cartão de crédito
2026-01-19 21:04:06.350317;1974;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Jose Dennard;masculino;cartão de crédito
2026-01-19 21:27:03.420689;1975;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;George Gilbert;masculino;pix
2026-01-19 22:16:06.193486;1976;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Ambrose Callahan;masculino;cartão de crédito
2026-01-19 22:19:06.813783;1977;Florianópolis;Gabriela Santos;Tablet Apple iPad;Audrey Peters;feminino;dinheiro
2026-01-20 00:47:05.406380;1978;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Raymond Phillips;masculino;boleto
2026-01-20 18:09:04.403171;1979;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Therese Williams;feminino;pix
2026-01-20 18:18:05.663748;1980;São Paulo;Ana Oliveira;Tablet Apple iPad;Robin Mrozinski;feminino;cartão de crédito
2026-01-20 20:33:06.447305;1981;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;James Hamilton;masculino;boleto
2026-01-20 22:46:03.462072;1982;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Sarah Real;feminino;boleto
2026-01-21 17:50:05.500857;1983;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Brian Ford;masculino;dinheiro
2026-01-21 21:21:07.329799;1984;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Janice Quillen;feminino;boleto
2026-01-21 21:24:06.044318;1985;Florianópolis;Lucas Pereira;Tablet Apple iPad;Tina Rellihan;feminino;boleto
2026-01-21 22:05:04.821883;1986;Florianópolis;Lucas Pereira;Tablet Apple iPad;Roderick Hight;masculino;pix
2026-01-22 19:51:05.659051;1987;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Jaime Toro;feminino;boleto
2026-01-23 02:08:05.679196;1988;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Robert Franks;masculino;dinheiro
2026-01-23 18:45:06.570687;1989;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Rosaura Keplin;feminino;cartão de crédito
